index,host,source,sourcetype,"_raw"
main,"jr-net-cent7","/var/log/varonis","varonis:ta","May 10 09:46:31 64.39.227.218 Varonis - DatAlert: CEF:0|Varonis Inc.|DatAdvantage|<DatAdvantage version>|<Event Op Code>|<Event Type>|4|rt=5/10/2018 13:45:53 PM cat=Reconnaissance cs2=Operation on a system administration tool failed cs2Label=RuleName cn1=<Rule ID> cn1Label=RuleID end=<Event Time> duser=inbar dhost=techno-backup filePath=<Access Path> fname=doc.txt act=<Event Type> dvchost=techno-backup dvc=<Device IP Address> outcome=<Event Status> msg= cs3=<Attachment Name> cs3Label=AttachmentName cs4=/#/app/analytics/entity/Alert/2e807ce0-ba9e-4b67-92ee-b698b85da179 cs4Label=AlertURL deviceCustomDate1=<Mail Date> fileType=<Mail Item Type> cs1=<Mail Recipients> cs1Label=MailRecipient suser=<Mail Source> cs5=<Mailbox Access Type> cs5Label=MailboxAccessType cnt=<Threshold> cs6=<Changed Permissions> cs6Label=ChangedPermissions oldFilePermission=<Permissions Before Change> filePermission=<Permissions After Change> dpriv=<Trustee> start=<First Event Time> externalId=2e807ce0-ba9e-4b67-92ee-b698b85da179"
main,"jr-net-cent7","/var/log/varonis","varonis:ta","May 10 09:46:31 64.39.227.218 Varonis - DatAlert: CEF:0|Varonis Inc.|DatAdvantage|<DatAdvantage version>|<Event Op Code>|<Event Type>|4|rt=5/10/2018 13:45:53 PM cat=Other cs2=Past ransomware activity indicated by a residual ransomware note cs2Label=RuleName cn1=<Rule ID> cn1Label=RuleID end=<Event Time> duser=ofer dhost=techno-backup filePath=<Access Path> fname=passwords.txt act=<Event Type> dvchost=techno-backup dvc=<Device IP Address> outcome=<Event Status> msg= cs3=<Attachment Name> cs3Label=AttachmentName cs4=/#/app/analytics/entity/Alert/2e807ce0-ba9e-4b67-92ee-b698b85da179 cs4Label=AlertURL deviceCustomDate1=<Mail Date> fileType=<Mail Item Type> cs1=<Mail Recipients> cs1Label=MailRecipient suser=<Mail Source> cs5=<Mailbox Access Type> cs5Label=MailboxAccessType cnt=<Threshold> cs6=<Changed Permissions> cs6Label=ChangedPermissions oldFilePermission=<Permissions Before Change> filePermission=<Permissions After Change> dpriv=<Trustee> start=<First Event Time> externalId=2e807ce0-ba9e-4b67-92ee-b698b85da179"
main,"jr-net-cent7","/var/log/varonis","varonis:ta","May 10 09:46:31 64.39.227.218 Varonis - DatAlert: CEF:0|Varonis Inc.|DatAdvantage|<DatAdvantage version>|<Event Op Code>|<Event Type>|4|rt=5/10/2018 13:45:53 PM cat=Reconnaissance cs2=Penetration testing and hacking tools accessed cs2Label=RuleName cn1=<Rule ID> cn1Label=RuleID end=<Event Time> duser=johny dhost=jr-vrns-fs filePath=<Access Path> fname=passwords.txt act=<Event Type> dvchost=jr-vrns-fs dvc=<Device IP Address> outcome=<Event Status> msg= cs3=<Attachment Name> cs3Label=AttachmentName cs4=/#/app/analytics/entity/Alert/2e807ce0-ba9e-4b67-92ee-b698b85da179 cs4Label=AlertURL deviceCustomDate1=<Mail Date> fileType=<Mail Item Type> cs1=<Mail Recipients> cs1Label=MailRecipient suser=<Mail Source> cs5=<Mailbox Access Type> cs5Label=MailboxAccessType cnt=<Threshold> cs6=<Changed Permissions> cs6Label=ChangedPermissions oldFilePermission=<Permissions Before Change> filePermission=<Permissions After Change> dpriv=<Trustee> start=<First Event Time> externalId=2e807ce0-ba9e-4b67-92ee-b698b85da179"
main,"jr-net-cent7","/var/log/varonis","varonis:ta","May 10 09:46:31 64.39.227.218 Varonis - DatAlert: CEF:0|Varonis Inc.|DatAdvantage|<DatAdvantage version>|<Event Op Code>|<Event Type>|4|rt=5/10/2018 13:45:53 PM cat=Reconnaissance cs2=Penetration testing and hacking tools created or modified cs2Label=RuleName cn1=<Rule ID> cn1Label=RuleID end=<Event Time> duser=ofer dhost=jr-net-dc filePath=<Access Path> fname=some.dll act=<Event Type> dvchost=jr-net-dc dvc=<Device IP Address> outcome=<Event Status> msg= cs3=<Attachment Name> cs3Label=AttachmentName cs4=/#/app/analytics/entity/Alert/2e807ce0-ba9e-4b67-92ee-b698b85da179 cs4Label=AlertURL deviceCustomDate1=<Mail Date> fileType=<Mail Item Type> cs1=<Mail Recipients> cs1Label=MailRecipient suser=<Mail Source> cs5=<Mailbox Access Type> cs5Label=MailboxAccessType cnt=<Threshold> cs6=<Changed Permissions> cs6Label=ChangedPermissions oldFilePermission=<Permissions Before Change> filePermission=<Permissions After Change> dpriv=<Trustee> start=<First Event Time> externalId=2e807ce0-ba9e-4b67-92ee-b698b85da179"
main,"jr-net-cent7","/var/log/varonis","varonis:ta","May 10 09:46:31 64.39.227.218 Varonis - DatAlert: CEF:0|Varonis Inc.|DatAdvantage|<DatAdvantage version>|<Event Op Code>|<Event Type>|3|rt=5/10/2018 13:45:53 PM cat=Privilege escalation cs2=Permission changes on OU cs2Label=RuleName cn1=<Rule ID> cn1Label=RuleID end=<Event Time> duser=johny dhost=varonis-qa filePath=<Access Path> fname=doc.txt act=<Event Type> dvchost=varonis-qa dvc=<Device IP Address> outcome=<Event Status> msg= cs3=<Attachment Name> cs3Label=AttachmentName cs4=/#/app/analytics/entity/Alert/2e807ce0-ba9e-4b67-92ee-b698b85da179 cs4Label=AlertURL deviceCustomDate1=<Mail Date> fileType=<Mail Item Type> cs1=<Mail Recipients> cs1Label=MailRecipient suser=<Mail Source> cs5=<Mailbox Access Type> cs5Label=MailboxAccessType cnt=<Threshold> cs6=<Changed Permissions> cs6Label=ChangedPermissions oldFilePermission=<Permissions Before Change> filePermission=<Permissions After Change> dpriv=<Trustee> start=<First Event Time> externalId=2e807ce0-ba9e-4b67-92ee-b698b85da179"
main,"jr-net-cent7","/var/log/varonis","varonis:ta","May 10 09:46:31 64.39.227.218 Varonis - DatAlert: CEF:0|Varonis Inc.|DatAdvantage|<DatAdvantage version>|<Event Op Code>|<Event Type>|3|rt=5/10/2018 13:45:53 PM cat=Privilege escalation cs2=Permission changes: global access groups added/removed cs2Label=RuleName cn1=<Rule ID> cn1Label=RuleID end=<Event Time> duser=johny dhost=techno-backup filePath=<Access Path> fname=license act=<Event Type> dvchost=techno-backup dvc=<Device IP Address> outcome=<Event Status> msg= cs3=<Attachment Name> cs3Label=AttachmentName cs4=/#/app/analytics/entity/Alert/2e807ce0-ba9e-4b67-92ee-b698b85da179 cs4Label=AlertURL deviceCustomDate1=<Mail Date> fileType=<Mail Item Type> cs1=<Mail Recipients> cs1Label=MailRecipient suser=<Mail Source> cs5=<Mailbox Access Type> cs5Label=MailboxAccessType cnt=<Threshold> cs6=<Changed Permissions> cs6Label=ChangedPermissions oldFilePermission=<Permissions Before Change> filePermission=<Permissions After Change> dpriv=<Trustee> start=<First Event Time> externalId=2e807ce0-ba9e-4b67-92ee-b698b85da179"
main,"jr-net-cent7","/var/log/varonis","varonis:ta","May 10 09:46:31 64.39.227.218 Varonis - DatAlert: CEF:0|Varonis Inc.|DatAdvantage|<DatAdvantage version>|<Event Op Code>|<Event Type>|5|rt=5/10/2018 13:45:53 PM cat=Privilege escalation cs2=Permissions granted directly to user in directory services cs2Label=RuleName cn1=<Rule ID> cn1Label=RuleID end=<Event Time> duser=johny dhost=techno-backup filePath=<Access Path> fname=some.dll act=<Event Type> dvchost=techno-backup dvc=<Device IP Address> outcome=<Event Status> msg= cs3=<Attachment Name> cs3Label=AttachmentName cs4=/#/app/analytics/entity/Alert/2e807ce0-ba9e-4b67-92ee-b698b85da179 cs4Label=AlertURL deviceCustomDate1=<Mail Date> fileType=<Mail Item Type> cs1=<Mail Recipients> cs1Label=MailRecipient suser=<Mail Source> cs5=<Mailbox Access Type> cs5Label=MailboxAccessType cnt=<Threshold> cs6=<Changed Permissions> cs6Label=ChangedPermissions oldFilePermission=<Permissions Before Change> filePermission=<Permissions After Change> dpriv=<Trustee> start=<First Event Time> externalId=2e807ce0-ba9e-4b67-92ee-b698b85da179"
main,"jr-net-cent7","/var/log/varonis","varonis:ta","May 10 09:46:31 64.39.227.218 Varonis - DatAlert: CEF:0|Varonis Inc.|DatAdvantage|<DatAdvantage version>|<Event Op Code>|<Event Type>|5|rt=5/10/2018 13:45:53 PM cat=Privilege escalation cs2=Permissions granted directly to user in Windows file system cs2Label=RuleName cn1=<Rule ID> cn1Label=RuleID end=<Event Time> duser=rick dhost=varonis-qa filePath=<Access Path> fname=doc.txt act=<Event Type> dvchost=varonis-qa dvc=<Device IP Address> outcome=<Event Status> msg= cs3=<Attachment Name> cs3Label=AttachmentName cs4=/#/app/analytics/entity/Alert/2e807ce0-ba9e-4b67-92ee-b698b85da179 cs4Label=AlertURL deviceCustomDate1=<Mail Date> fileType=<Mail Item Type> cs1=<Mail Recipients> cs1Label=MailRecipient suser=<Mail Source> cs5=<Mailbox Access Type> cs5Label=MailboxAccessType cnt=<Threshold> cs6=<Changed Permissions> cs6Label=ChangedPermissions oldFilePermission=<Permissions Before Change> filePermission=<Permissions After Change> dpriv=<Trustee> start=<First Event Time> externalId=2e807ce0-ba9e-4b67-92ee-b698b85da179"
main,"jr-net-cent7","/var/log/varonis","varonis:ta","May 10 09:46:31 64.39.227.218 Varonis - DatAlert: CEF:0|Varonis Inc.|DatAdvantage|<DatAdvantage version>|<Event Op Code>|<Event Type>|5|rt=5/10/2018 13:45:53 PM cat=Reconnaissance cs2=Security tools accessed cs2Label=RuleName cn1=<Rule ID> cn1Label=RuleID end=<Event Time> duser=johny dhost=varonis-qa filePath=<Access Path> fname=doc.txt act=<Event Type> dvchost=varonis-qa dvc=<Device IP Address> outcome=<Event Status> msg= cs3=<Attachment Name> cs3Label=AttachmentName cs4=/#/app/analytics/entity/Alert/2e807ce0-ba9e-4b67-92ee-b698b85da179 cs4Label=AlertURL deviceCustomDate1=<Mail Date> fileType=<Mail Item Type> cs1=<Mail Recipients> cs1Label=MailRecipient suser=<Mail Source> cs5=<Mailbox Access Type> cs5Label=MailboxAccessType cnt=<Threshold> cs6=<Changed Permissions> cs6Label=ChangedPermissions oldFilePermission=<Permissions Before Change> filePermission=<Permissions After Change> dpriv=<Trustee> start=<First Event Time> externalId=2e807ce0-ba9e-4b67-92ee-b698b85da179"
main,"jr-net-cent7","/var/log/varonis","varonis:ta","May 10 09:46:31 64.39.227.218 Varonis - DatAlert: CEF:0|Varonis Inc.|DatAdvantage|<DatAdvantage version>|<Event Op Code>|<Event Type>|4|rt=5/10/2018 13:45:53 PM cat=Reconnaissance cs2=Security tools created or modified cs2Label=RuleName cn1=<Rule ID> cn1Label=RuleID end=<Event Time> duser=johny dhost=varonis-qa filePath=<Access Path> fname=doc.txt act=<Event Type> dvchost=varonis-qa dvc=<Device IP Address> outcome=<Event Status> msg= cs3=<Attachment Name> cs3Label=AttachmentName cs4=/#/app/analytics/entity/Alert/2e807ce0-ba9e-4b67-92ee-b698b85da179 cs4Label=AlertURL deviceCustomDate1=<Mail Date> fileType=<Mail Item Type> cs1=<Mail Recipients> cs1Label=MailRecipient suser=<Mail Source> cs5=<Mailbox Access Type> cs5Label=MailboxAccessType cnt=<Threshold> cs6=<Changed Permissions> cs6Label=ChangedPermissions oldFilePermission=<Permissions Before Change> filePermission=<Permissions After Change> dpriv=<Trustee> start=<First Event Time> externalId=2e807ce0-ba9e-4b67-92ee-b698b85da179"
main,"jr-net-cent7","/var/log/varonis","varonis:ta","May 10 09:46:31 64.39.227.218 Varonis - DatAlert: CEF:0|Varonis Inc.|DatAdvantage|<DatAdvantage version>|<Event Op Code>|<Event Type>|1|rt=5/10/2018 13:45:53 PM cat=Exploitation cs2=Security certificate activity by non-administrators cs2Label=RuleName cn1=<Rule ID> cn1Label=RuleID end=<Event Time> duser=ofer dhost=techno-backup filePath=<Access Path> fname=passwords.txt act=<Event Type> dvchost=techno-backup dvc=<Device IP Address> outcome=<Event Status> msg= cs3=<Attachment Name> cs3Label=AttachmentName cs4=/#/app/analytics/entity/Alert/2e807ce0-ba9e-4b67-92ee-b698b85da179 cs4Label=AlertURL deviceCustomDate1=<Mail Date> fileType=<Mail Item Type> cs1=<Mail Recipients> cs1Label=MailRecipient suser=<Mail Source> cs5=<Mailbox Access Type> cs5Label=MailboxAccessType cnt=<Threshold> cs6=<Changed Permissions> cs6Label=ChangedPermissions oldFilePermission=<Permissions Before Change> filePermission=<Permissions After Change> dpriv=<Trustee> start=<First Event Time> externalId=2e807ce0-ba9e-4b67-92ee-b698b85da179"
main,"jr-net-cent7","/var/log/varonis","varonis:ta","May 10 09:46:31 64.39.227.218 Varonis - DatAlert: CEF:0|Varonis Inc.|DatAdvantage|<DatAdvantage version>|<Event Op Code>|<Event Type>|1|rt=5/10/2018 13:45:53 PM cat=Denial Of Service cs2=Suspected ransomware intrusion activity cs2Label=RuleName cn1=<Rule ID> cn1Label=RuleID end=<Event Time> duser=inbar dhost=techno-backup filePath=<Access Path> fname=license act=<Event Type> dvchost=techno-backup dvc=<Device IP Address> outcome=<Event Status> msg= cs3=<Attachment Name> cs3Label=AttachmentName cs4=/#/app/analytics/entity/Alert/2e807ce0-ba9e-4b67-92ee-b698b85da179 cs4Label=AlertURL deviceCustomDate1=<Mail Date> fileType=<Mail Item Type> cs1=<Mail Recipients> cs1Label=MailRecipient suser=<Mail Source> cs5=<Mailbox Access Type> cs5Label=MailboxAccessType cnt=<Threshold> cs6=<Changed Permissions> cs6Label=ChangedPermissions oldFilePermission=<Permissions Before Change> filePermission=<Permissions After Change> dpriv=<Trustee> start=<First Event Time> externalId=2e807ce0-ba9e-4b67-92ee-b698b85da179"
main,"jr-net-cent7","/var/log/varonis","varonis:ta","May 10 09:46:31 64.39.227.218 Varonis - DatAlert: CEF:0|Varonis Inc.|DatAdvantage|<DatAdvantage version>|<Event Op Code>|<Event Type>|5|rt=5/10/2018 13:45:53 PM cat=Intrusion cs2=Suspicious access activity: non-admin access to system binaries in non-system locations cs2Label=RuleName cn1=<Rule ID> cn1Label=RuleID end=<Event Time> duser=ofer dhost=jr-vrns-fs filePath=<Access Path> fname=passwords.txt act=<Event Type> dvchost=jr-vrns-fs dvc=<Device IP Address> outcome=<Event Status> msg= cs3=<Attachment Name> cs3Label=AttachmentName cs4=/#/app/analytics/entity/Alert/2e807ce0-ba9e-4b67-92ee-b698b85da179 cs4Label=AlertURL deviceCustomDate1=<Mail Date> fileType=<Mail Item Type> cs1=<Mail Recipients> cs1Label=MailRecipient suser=<Mail Source> cs5=<Mailbox Access Type> cs5Label=MailboxAccessType cnt=<Threshold> cs6=<Changed Permissions> cs6Label=ChangedPermissions oldFilePermission=<Permissions Before Change> filePermission=<Permissions After Change> dpriv=<Trustee> start=<First Event Time> externalId=2e807ce0-ba9e-4b67-92ee-b698b85da179"
main,"jr-net-cent7","/var/log/varonis","varonis:ta","May 10 09:46:31 64.39.227.218 Varonis - DatAlert: CEF:0|Varonis Inc.|DatAdvantage|<DatAdvantage version>|<Event Op Code>|<Event Type>|3|rt=5/10/2018 13:45:53 PM cat=Privilege escalation cs2=Suspicious access activity: non-admin access to files containing credentials cs2Label=RuleName cn1=<Rule ID> cn1Label=RuleID end=<Event Time> duser=ofer dhost=jr-net-dc filePath=<Access Path> fname=doc.txt act=<Event Type> dvchost=jr-net-dc dvc=<Device IP Address> outcome=<Event Status> msg= cs3=<Attachment Name> cs3Label=AttachmentName cs4=/#/app/analytics/entity/Alert/2e807ce0-ba9e-4b67-92ee-b698b85da179 cs4Label=AlertURL deviceCustomDate1=<Mail Date> fileType=<Mail Item Type> cs1=<Mail Recipients> cs1Label=MailRecipient suser=<Mail Source> cs5=<Mailbox Access Type> cs5Label=MailboxAccessType cnt=<Threshold> cs6=<Changed Permissions> cs6Label=ChangedPermissions oldFilePermission=<Permissions Before Change> filePermission=<Permissions After Change> dpriv=<Trustee> start=<First Event Time> externalId=2e807ce0-ba9e-4b67-92ee-b698b85da179"
main,"jr-net-cent7","/var/log/varonis","varonis:ta","May 10 09:46:31 64.39.227.218 Varonis - DatAlert: CEF:0|Varonis Inc.|DatAdvantage|<DatAdvantage version>|<Event Op Code>|<Event Type>|2|rt=5/10/2018 13:45:53 PM cat=Privilege escalation cs2=Suspicious access activity: non-admin access to startup files and scripts cs2Label=RuleName cn1=<Rule ID> cn1Label=RuleID end=<Event Time> duser=johny dhost=jr-vrns-fs filePath=<Access Path> fname=doc.txt act=<Event Type> dvchost=jr-vrns-fs dvc=<Device IP Address> outcome=<Event Status> msg= cs3=<Attachment Name> cs3Label=AttachmentName cs4=/#/app/analytics/entity/Alert/2e807ce0-ba9e-4b67-92ee-b698b85da179 cs4Label=AlertURL deviceCustomDate1=<Mail Date> fileType=<Mail Item Type> cs1=<Mail Recipients> cs1Label=MailRecipient suser=<Mail Source> cs5=<Mailbox Access Type> cs5Label=MailboxAccessType cnt=<Threshold> cs6=<Changed Permissions> cs6Label=ChangedPermissions oldFilePermission=<Permissions Before Change> filePermission=<Permissions After Change> dpriv=<Trustee> start=<First Event Time> externalId=2e807ce0-ba9e-4b67-92ee-b698b85da179"
main,"jr-net-cent7","/var/log/varonis","varonis:ta","May 10 09:46:31 64.39.227.218 Varonis - DatAlert: CEF:0|Varonis Inc.|DatAdvantage|<DatAdvantage version>|<Event Op Code>|<Event Type>|3|rt=5/10/2018 13:45:53 PM cat=Privilege Escalation cs2=Suspicious access activity: service account access to file containing credentials cs2Label=RuleName cn1=<Rule ID> cn1Label=RuleID end=<Event Time> duser=ofer dhost=techno-backup filePath=<Access Path> fname=passwords.txt act=<Event Type> dvchost=techno-backup dvc=<Device IP Address> outcome=<Event Status> msg= cs3=<Attachment Name> cs3Label=AttachmentName cs4=/#/app/analytics/entity/Alert/2e807ce0-ba9e-4b67-92ee-b698b85da179 cs4Label=AlertURL deviceCustomDate1=<Mail Date> fileType=<Mail Item Type> cs1=<Mail Recipients> cs1Label=MailRecipient suser=<Mail Source> cs5=<Mailbox Access Type> cs5Label=MailboxAccessType cnt=<Threshold> cs6=<Changed Permissions> cs6Label=ChangedPermissions oldFilePermission=<Permissions Before Change> filePermission=<Permissions After Change> dpriv=<Trustee> start=<First Event Time> externalId=2e807ce0-ba9e-4b67-92ee-b698b85da179"
main,"jr-net-cent7","/var/log/varonis","varonis:ta","May 10 09:46:31 64.39.227.218 Varonis - DatAlert: CEF:0|Varonis Inc.|DatAdvantage|<DatAdvantage version>|<Event Op Code>|<Event Type>|3|rt=5/10/2018 13:45:53 PM cat=Obfuscation cs2=Suspicious mailbox activity: multiple messages marked as unread by user other than the mailbox owner cs2Label=RuleName cn1=<Rule ID> cn1Label=RuleID end=<Event Time> duser=johny dhost=varonis-qa filePath=<Access Path> fname=passwords.txt act=<Event Type> dvchost=varonis-qa dvc=<Device IP Address> outcome=<Event Status> msg= cs3=<Attachment Name> cs3Label=AttachmentName cs4=/#/app/analytics/entity/Alert/2e807ce0-ba9e-4b67-92ee-b698b85da179 cs4Label=AlertURL deviceCustomDate1=<Mail Date> fileType=<Mail Item Type> cs1=<Mail Recipients> cs1Label=MailRecipient suser=<Mail Source> cs5=<Mailbox Access Type> cs5Label=MailboxAccessType cnt=<Threshold> cs6=<Changed Permissions> cs6Label=ChangedPermissions oldFilePermission=<Permissions Before Change> filePermission=<Permissions After Change> dpriv=<Trustee> start=<First Event Time> externalId=2e807ce0-ba9e-4b67-92ee-b698b85da179"
main,"jr-net-cent7","/var/log/varonis","varonis:ta","May 10 09:46:31 64.39.227.218 Varonis - DatAlert: CEF:0|Varonis Inc.|DatAdvantage|<DatAdvantage version>|<Event Op Code>|<Event Type>|5|rt=5/10/2018 13:45:53 PM cat=Reconnaissance cs2=System administration tools accessed cs2Label=RuleName cn1=<Rule ID> cn1Label=RuleID end=<Event Time> duser=rick dhost=jr-net-dc filePath=<Access Path> fname=passwords.txt act=<Event Type> dvchost=jr-net-dc dvc=<Device IP Address> outcome=<Event Status> msg= cs3=<Attachment Name> cs3Label=AttachmentName cs4=/#/app/analytics/entity/Alert/2e807ce0-ba9e-4b67-92ee-b698b85da179 cs4Label=AlertURL deviceCustomDate1=<Mail Date> fileType=<Mail Item Type> cs1=<Mail Recipients> cs1Label=MailRecipient suser=<Mail Source> cs5=<Mailbox Access Type> cs5Label=MailboxAccessType cnt=<Threshold> cs6=<Changed Permissions> cs6Label=ChangedPermissions oldFilePermission=<Permissions Before Change> filePermission=<Permissions After Change> dpriv=<Trustee> start=<First Event Time> externalId=2e807ce0-ba9e-4b67-92ee-b698b85da179"
main,"jr-net-cent7","/var/log/varonis","varonis:ta","May 10 09:46:31 64.39.227.218 Varonis - DatAlert: CEF:0|Varonis Inc.|DatAdvantage|<DatAdvantage version>|<Event Op Code>|<Event Type>|4|rt=5/10/2018 13:45:53 PM cat=Reconnaissance cs2=System administration tools created or modified cs2Label=RuleName cn1=<Rule ID> cn1Label=RuleID end=<Event Time> duser=rick dhost=jr-vrns-fs filePath=<Access Path> fname=doc.txt act=<Event Type> dvchost=jr-vrns-fs dvc=<Device IP Address> outcome=<Event Status> msg= cs3=<Attachment Name> cs3Label=AttachmentName cs4=/#/app/analytics/entity/Alert/2e807ce0-ba9e-4b67-92ee-b698b85da179 cs4Label=AlertURL deviceCustomDate1=<Mail Date> fileType=<Mail Item Type> cs1=<Mail Recipients> cs1Label=MailRecipient suser=<Mail Source> cs5=<Mailbox Access Type> cs5Label=MailboxAccessType cnt=<Threshold> cs6=<Changed Permissions> cs6Label=ChangedPermissions oldFilePermission=<Permissions Before Change> filePermission=<Permissions After Change> dpriv=<Trustee> start=<First Event Time> externalId=2e807ce0-ba9e-4b67-92ee-b698b85da179"
